,user_id,screen_name,created_time,id_created_time,followers_count,friends_count,text,lang
143,1024940299636752384,Hahahahahaikal,Mon Jul 22 06:48:28 +0000 2019,Thu Aug 02 08:49:44 +0000 2018,233,604,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
145,141081376,hzqhalo,Mon Jul 22 06:48:22 +0000 2019,Fri May 07 04:11:59 +0000 2010,580,221,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
146,865534176576983046,CikManehhh,Mon Jul 22 06:48:21 +0000 2019,Fri May 19 11:46:43 +0000 2017,413,417,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
147,750981155340619776,mepho_benz,Mon Jul 22 06:48:17 +0000 2019,Thu Jul 07 09:13:54 +0000 2016,254,183,RT @mvttsperspectiv: 2000-2002s are the bonus tracks in this album. https://t.co/e7aUIJex7u,en
149,1003642910984699904,younggothc,Mon Jul 22 06:48:12 +0000 2019,Mon Jun 04 14:21:31 +0000 2018,198,344,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
150,169515767,gbolahanba,Mon Jul 22 06:48:09 +0000 2019,Thu Jul 22 14:42:31 +0000 2010,63916,31419,"RT @opydoc_: Dressing good and looking dope even while you are struggling is not a ""fake life""   It is better than having a Benz online and…",en
151,745683508518129664,remy_benz__,Mon Jul 22 06:48:07 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @Silent_Finessin: u mfs 13 &amp; fuckin😭 i was 13 closing the fridge slow to see when the light cut off,en
153,284409185,TheBigMan2Pees,Mon Jul 22 06:47:54 +0000 2019,Tue Apr 19 06:53:21 +0000 2011,5203,4698,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
154,4492171160,sashabrisbane,Mon Jul 22 06:47:53 +0000 2019,Tue Dec 08 02:27:34 +0000 2015,118,82,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
155,383742674,IlhamZulkiflie,Mon Jul 22 06:47:49 +0000 2019,Sun Oct 02 12:43:10 +0000 2011,2361,756,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
158,745683508518129664,remy_benz__,Mon Jul 22 06:47:42 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @dizzzeeee: yo we dead come on this app everyday like it’s the newspaper,en
160,720339876,FairaMoas_7,Mon Jul 22 06:47:29 +0000 2019,Fri Jul 27 15:22:30 +0000 2012,766,608,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
161,745683508518129664,remy_benz__,Mon Jul 22 06:47:24 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @Jacobmtz_334: “shared a tweet with you” &gt;&gt;&gt;&gt;,en
162,727623562979385344,CrisLuda4,Mon Jul 22 06:47:23 +0000 2019,Tue May 03 22:19:10 +0000 2016,10177,4544,"RT @MercedesBenz: Cruising in your 113 series (""Pagoda"") when evening falls: priceless. 🌅

More about Mercedes-Benz Classic: https://t.co/w…",en
163,745683508518129664,remy_benz__,Mon Jul 22 06:47:19 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @Adrieeanah: Me when the person who ghosted me tries to talk to me again https://t.co/I95cyBt9l8,en
165,84637834,theseoldcars,Mon Jul 22 06:47:18 +0000 2019,Fri Oct 23 17:01:17 +0000 2009,10671,983,"Meanwhile, in the land of more sensible cars, this still strikes me as a comfortable way to get around – and the pr… https://t.co/2RYJDWA63y",en
167,743418749282222080,joumami_,Mon Jul 22 06:47:16 +0000 2019,Thu Jun 16 12:23:36 +0000 2016,262,226,"RT @localbaghdaddy: Can’t fully appreciate a Benz unless you’ve been in a honda, so when you have a shitty ex understand that it’s meant to…",en
170,985445402248753152,hzqzulkiflee_,Mon Jul 22 06:47:01 +0000 2019,Sun Apr 15 09:11:07 +0000 2018,234,155,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
171,2597315077,lehaaaaa_,Mon Jul 22 06:47:00 +0000 2019,Tue Jul 01 03:01:46 +0000 2014,552,636,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
174,1402517108,zaiazira_,Mon Jul 22 06:46:23 +0000 2019,Sat May 04 14:41:39 +0000 2013,266,227,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
175,745683508518129664,remy_benz__,Mon Jul 22 06:46:16 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,"RT @Queens_dontcare: Guys have such high standards for female feet, yet theirs look like they’ve been kicking bricks their whole life. http…",en
176,1211337055,bbalqismd,Mon Jul 22 06:46:03 +0000 2019,Sat Feb 23 10:28:12 +0000 2013,300,300,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
177,1733852071,NurulAthirahK,Mon Jul 22 06:45:52 +0000 2019,Fri Sep 06 03:06:39 +0000 2013,139,155,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
179,1138086435339325441,Kataldo3,Mon Jul 22 06:45:19 +0000 2019,Mon Jun 10 14:12:05 +0000 2019,53,157,@RonahAsiimwe1 Am gonna try race my C class (M. Benz) and i see wea i will be rushing..... But ntidemu coz u may be the reason,en
180,1092725833154801665,manfeeq,Mon Jul 22 06:45:14 +0000 2019,Tue Feb 05 10:05:15 +0000 2019,170,244,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
181,153943685,AzamShah22,Mon Jul 22 06:45:04 +0000 2019,Wed Jun 09 23:49:39 +0000 2010,400,892,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
182,1067266438782574592,azxzi,Mon Jul 22 06:45:03 +0000 2019,Tue Nov 27 03:58:42 +0000 2018,79,81,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
185,3184017355,IrfanCoutinho,Mon Jul 22 06:44:34 +0000 2019,Sun May 03 10:05:13 +0000 2015,249,238,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
186,1048418868,fckirin,Mon Jul 22 06:44:30 +0000 2019,Sun Dec 30 17:40:28 +0000 2012,577,425,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
187,956970120,notfrs,Mon Jul 22 06:44:28 +0000 2019,Mon Nov 19 08:03:39 +0000 2012,890,323,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
188,885421589633810432,Acapysof,Mon Jul 22 06:44:23 +0000 2019,Thu Jul 13 08:52:12 +0000 2017,82,143,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
189,1016493254911520768,shafiqahazura1,Mon Jul 22 06:44:13 +0000 2019,Tue Jul 10 01:24:12 +0000 2018,425,296,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
190,403162430,danialznl,Mon Jul 22 06:44:04 +0000 2019,Wed Nov 02 03:18:12 +0000 2011,447,396,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
191,564197336,zurinnadira_,Mon Jul 22 06:44:01 +0000 2019,Fri Apr 27 01:37:45 +0000 2012,453,495,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
192,745683508518129664,remy_benz__,Mon Jul 22 06:43:59 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @Jaaquise_: u want me? make me feel dat shit,en
194,745683508518129664,remy_benz__,Mon Jul 22 06:43:23 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @fatherjstn: nah man real mfs would “HAW HAW” that shit lmaoo https://t.co/Wkn210eFGK,en
195,237081221,yyadnn,Mon Jul 22 06:43:20 +0000 2019,Wed Jan 12 01:34:35 +0000 2011,469,505,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
196,330183566,ainnadyra,Mon Jul 22 06:43:12 +0000 2019,Wed Jul 06 07:08:30 +0000 2011,952,597,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
199,2168202366,teahhamdan,Mon Jul 22 06:43:05 +0000 2019,Fri Nov 01 10:32:51 +0000 2013,69,48,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
202,474726244,zuharryzlee,Mon Jul 22 06:42:56 +0000 2019,Thu Jan 26 08:46:43 +0000 2012,2734,654,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
203,4641145169,cktwist23,Mon Jul 22 06:42:53 +0000 2019,Tue Dec 29 08:23:29 +0000 2015,18456,18316,"RT @opydoc_: Dressing good and looking dope even while you are struggling is not a ""fake life""   It is better than having a Benz online and…",en
204,702650400273338368,hrfazra,Mon Jul 22 06:42:51 +0000 2019,Thu Feb 25 00:24:44 +0000 2016,193,104,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
206,731692181618974720,_s8nt,Mon Jul 22 06:42:45 +0000 2019,Sun May 15 03:46:25 +0000 2016,398,291,I HEARD SHE HATES HER DAD EVEN THOUGH HE BOUGHT HER THAT MERCEDES-BENZ,en
208,837605639467651074,mhdzuhair_,Mon Jul 22 06:42:43 +0000 2019,Fri Mar 03 10:08:41 +0000 2017,157,155,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
209,1209315888,kawaas1,Mon Jul 22 06:42:40 +0000 2019,Fri Feb 22 17:34:36 +0000 2013,247,108,@Bit21200 Well I hope you deliver his message well and tell him that could we at least for once not cry wolf wolf?… https://t.co/M5aQBff6Y5,en
211,3181420170,farizlimm,Mon Jul 22 06:42:37 +0000 2019,Fri May 01 07:56:50 +0000 2015,131,199,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
212,366227508,RazinMohd,Mon Jul 22 06:42:28 +0000 2019,Thu Sep 01 20:10:04 +0000 2011,994,239,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
214,244076919,alyshaizzy,Mon Jul 22 06:42:11 +0000 2019,Fri Jan 28 13:22:19 +0000 2011,897,1212,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
215,349093777,demiamanda_,Mon Jul 22 06:42:09 +0000 2019,Fri Aug 05 14:51:56 +0000 2011,192,115,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
218,3234782229,schafic,Mon Jul 22 06:41:58 +0000 2019,Tue May 05 03:07:45 +0000 2015,403,463,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
219,304931249,Ryan_Bubear,Mon Jul 22 06:41:54 +0000 2019,Wed May 25 10:43:39 +0000 2011,2057,628,RT @CARmagSA: New Mercedes-Benz GLS in South Africa: check out local pricing... https://t.co/d00rxFD2qU https://t.co/OvMcfpyurh,en
221,177429350,aimnsyzwn,Mon Jul 22 06:41:48 +0000 2019,Thu Aug 12 03:11:50 +0000 2010,576,549,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
222,341374429,MuazsHere,Mon Jul 22 06:41:44 +0000 2019,Sun Jul 24 07:55:15 +0000 2011,662,315,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
223,1915789686,shahidahmusa,Mon Jul 22 06:41:33 +0000 2019,Sun Sep 29 01:35:15 +0000 2013,226,355,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
224,974901779316920320,blackdahliaa_,Mon Jul 22 06:41:28 +0000 2019,Sat Mar 17 06:54:31 +0000 2018,30,96,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
225,745683508518129664,remy_benz__,Mon Jul 22 06:41:21 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,"RT @___MC6___: Her: “You either choose me or that damn video game.”

Me knowing the bros need my help online:  https://t.co/0QPT0E0ORz",en
226,776264071507161088,Keelaa__,Mon Jul 22 06:41:20 +0000 2019,Thu Sep 15 03:39:11 +0000 2016,37,232,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
227,4849130134,frzzizuan,Mon Jul 22 06:41:00 +0000 2019,Tue Jan 26 09:45:48 +0000 2016,175,114,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
229,1149470084370317314,shahrizuann_,Mon Jul 22 06:40:52 +0000 2019,Fri Jul 12 00:06:39 +0000 2019,35,83,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
230,558509602,rajatko30,Mon Jul 22 06:40:43 +0000 2019,Fri Apr 20 10:21:56 +0000 2012,261,1611,@TheMarquezF @twaikol @BleacherReport @brfootball @GarethBale11 Bale was always the franchise player behind Ronaldo… https://t.co/shsRL48l1K,en
232,2397425570,NUNABLO,Mon Jul 22 06:40:37 +0000 2019,Wed Mar 19 07:15:40 +0000 2014,149,516,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
233,856075134,Solahhudins,Mon Jul 22 06:40:34 +0000 2019,Mon Oct 01 09:06:17 +0000 2012,352,611,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
234,3232781000,ftnnjw1310,Mon Jul 22 06:40:29 +0000 2019,Mon Jun 01 17:10:45 +0000 2015,326,303,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
236,869219076136030209,pwincessbaby_,Mon Jul 22 06:40:20 +0000 2019,Mon May 29 15:49:11 +0000 2017,264,193,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
237,1002047740598108160,yesayamira,Mon Jul 22 06:40:07 +0000 2019,Thu May 31 04:42:53 +0000 2018,54,57,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
238,1608255902,Syudot,Mon Jul 22 06:40:03 +0000 2019,Sat Jul 20 13:28:46 +0000 2013,574,361,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
239,588768767,kikihoya_,Mon Jul 22 06:40:00 +0000 2019,Thu May 24 02:45:35 +0000 2012,726,159,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
240,750981155340619776,mepho_benz,Mon Jul 22 06:39:43 +0000 2019,Thu Jul 07 09:13:54 +0000 2016,254,183,"RT @_Shaiiks: homeboy said ""it's TIME for you to GO"" 😭 https://t.co/QDHNUQhzax",en
241,2375384970,mgicl,Mon Jul 22 06:39:37 +0000 2019,Thu Mar 06 13:43:04 +0000 2014,358,447,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
244,988225275862249472,najuweeeee,Mon Jul 22 06:39:29 +0000 2019,Mon Apr 23 01:17:20 +0000 2018,333,467,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
245,1142538920737083393,jisooclitt,Mon Jul 22 06:39:23 +0000 2019,Sat Jun 22 21:04:40 +0000 2019,119,169,"@ButerasClitts “My-my name is Nicki M
I'm in a sticky Benz
That-that mean it's candy apple red, I'm Barbie, this is… https://t.co/CA7l87piWd",en
246,750981155340619776,mepho_benz,Mon Jul 22 06:39:19 +0000 2019,Thu Jul 07 09:13:54 +0000 2016,254,183,"RT @nande_flint: Me: I want steak.
Bank account: And kidney pie.",en
247,816647454787563520,Kunmartino,Mon Jul 22 06:39:17 +0000 2019,Wed Jan 04 14:08:20 +0000 2017,1658,645,"RT @Abdool_kadiir: All of them na Benz, so specify when praying 😃🙏 https://t.co/QDP7K6tOpm",en
248,862328783663222786,AtherGarLtd,Mon Jul 22 06:39:12 +0000 2019,Wed May 10 15:29:38 +0000 2017,76,25,Mercedes-Benz C Class 2.1 C220 CDI SE 2dr 3 Months Warranty Included- We also include a Fu https://t.co/0WGnMB0q7S… https://t.co/NV7JlkQhbJ,en
249,828627650465787904,arifismadii,Mon Jul 22 06:39:09 +0000 2019,Mon Feb 06 15:33:21 +0000 2017,105,227,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
250,789669820232978432,syxhadasakura,Mon Jul 22 06:39:07 +0000 2019,Sat Oct 22 03:28:51 +0000 2016,78,290,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
251,193855641,MureleOlamide,Mon Jul 22 06:39:07 +0000 2019,Wed Sep 22 20:31:15 +0000 2010,134,510,Here in Ladams Mechanical World issues like this are minor to us. #badEGRvalve #highfuelconsumption #toyota #benz… https://t.co/QvsTUPZOpx,en
252,97218726,BlueFishMU,Mon Jul 22 06:39:06 +0000 2019,Wed Dec 16 14:25:26 +0000 2009,358,135,"CFAO Motors (Mtius) Ltd: Mercedes-Benz Star Week 18th – 28th July 2019. Tel: 402 1200 
#cfaomotorsMtiusLtd… https://t.co/WKyJJ6Dzb1",en
253,457559488,waaniieee,Mon Jul 22 06:39:05 +0000 2019,Sat Jan 07 15:12:55 +0000 2012,191,244,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
254,2217400718,TrevorHilary1,Mon Jul 22 06:38:57 +0000 2019,Wed Nov 27 08:16:55 +0000 2013,816,915,"RT @VinieO: Its like all Luo men who drive a Benz in Kenya must be playing things that sound like this, “ Nadina sxhbkoytgtrywqkphmsdftrym…",en
257,373870593,nikaliyanajwa,Mon Jul 22 06:38:43 +0000 2019,Thu Sep 15 09:45:42 +0000 2011,340,166,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
258,799735301245571073,Kanye_West_Bot,Mon Jul 22 06:38:38 +0000 2019,Fri Nov 18 22:05:28 +0000 2016,133,2,"Killin y'all niggas on that lyrical shit
Mayonnaise-colored Benz, I push Miracle Whips",en
262,848342056413962240,EHoleik,Mon Jul 22 06:38:34 +0000 2019,Sun Apr 02 01:11:22 +0000 2017,2313,707,"RT @MercedesBenz: Cruising in your 113 series (""Pagoda"") when evening falls: priceless. 🌅

More about Mercedes-Benz Classic: https://t.co/w…",en
263,1085147039019749376,opydoc_,Mon Jul 22 06:38:32 +0000 2019,Tue Jan 15 12:09:49 +0000 2019,1086,563,"RT @opydoc_: Dressing good and looking dope even while you are struggling is not a ""fake life""   It is better than having a Benz online and…",en
264,942950905,VanessaBiga,Mon Jul 22 06:38:29 +0000 2019,Mon Nov 12 06:33:06 +0000 2012,919,801,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
265,1138416253385580544,atirarahman_,Mon Jul 22 06:38:21 +0000 2019,Tue Jun 11 12:02:40 +0000 2019,96,112,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
266,3461694439,amandathmsn,Mon Jul 22 06:38:12 +0000 2019,Sat Sep 05 17:38:40 +0000 2015,101,69,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
268,956421419465768960,amirulxsyahmi,Mon Jul 22 06:38:06 +0000 2019,Thu Jan 25 07:00:10 +0000 2018,119,82,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
269,458030608,aimnsth,Mon Jul 22 06:38:05 +0000 2019,Sun Jan 08 03:15:46 +0000 2012,354,222,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
270,193855641,MureleOlamide,Mon Jul 22 06:38:04 +0000 2019,Wed Sep 22 20:31:15 +0000 2010,134,510,Here in Ladams Mechanical World issues like this are minor to us. #badEGRvalve #highfuelconsumption #toyota #benz… https://t.co/sWtOlezWmm,en
271,1033999535754756098,syfqhnsrn,Mon Jul 22 06:38:00 +0000 2019,Mon Aug 27 08:47:54 +0000 2018,111,134,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
275,312542318,lynshrdn,Mon Jul 22 06:37:42 +0000 2019,Tue Jun 07 08:49:24 +0000 2011,760,351,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
278,903610818,CashinADL7,Mon Jul 22 06:37:29 +0000 2019,Thu Oct 25 10:16:32 +0000 2012,161,451,"RT @7NewsAdelaide: A man is under police guard in hospital, detained over the suspicious death of his daughter at Kidman Park. They were fo…",en
279,1207264346,solehamhd,Mon Jul 22 06:37:27 +0000 2019,Fri Feb 22 08:03:10 +0000 2013,1377,874,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
280,1051365379862216704,deluxeduckwrth,Mon Jul 22 06:37:12 +0000 2019,Sun Oct 14 06:53:34 +0000 2018,14,43,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
281,4927154542,epaphroditus14,Mon Jul 22 06:37:12 +0000 2019,Thu Feb 18 08:52:32 +0000 2016,17935,14325,"RT @opydoc_: Dressing good and looking dope even while you are struggling is not a ""fake life""   It is better than having a Benz online and…",en
282,348190912,MarkMooney7,Mon Jul 22 06:37:09 +0000 2019,Thu Aug 04 01:09:38 +0000 2011,3840,830,"RT @7NewsAdelaide: A man is under police guard in hospital, detained over the suspicious death of his daughter at Kidman Park. They were fo…",en
284,760470621272674304,Amnihariss1,Mon Jul 22 06:37:06 +0000 2019,Tue Aug 02 13:41:39 +0000 2016,136,59,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
